"Latitude (dec degrees lat-lon)","Longitude (dec degrees lat-lon)","Line","Station","Year","Month","Day (day)","anoSST","rlduration","Nitracline (m)","IntChla (mg/m²)","IntPP","Chlalow1um","Chla1-3um","Chla3-8um","Chla8-20um","ChlaLarger20um","DivinylChla","Fucoxanthin","Hexanoyloxyfucoxanthin","Prochlorococcus (number/ml)","Synechococcus (number/ml)","HeteroBacteria (number/ml)","Picoeukaryotes (number/ml)","ZooDisplace","calanoid","eucalanids","harpacticoida","poecilostomatoids","oithona","nauplii","euphausiids","pyrosomes","salps","doliolids","Sardine-egg","Anchovy-egg","Sardine-larvae (num/10m²)","Anchovy-larvae (num/10m²)"
"33.87842","-120.13258","83","51","1984","7","15","1.9375141530842","1","","","","","","","","","","","","","","","","0.092885441","","","","","","","","","","","","","",""
"33.87842","-120.13258","83","51","1984","7","16","2.4409257071483","2","-0.083759714222937","-0.137000312","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.88666667","-118.4916667","87","33","1997","7","8","1.6202666402831","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8246214244756","-0.028765876232019"
"33.88887","-118.44423","87","33","2017","8","7","1.3909015946369","7","","-0.009441313","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.88887","-118.44423","87","33","2020","10","16","1.8003543140108","6","","-0.481862362","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","2020","10","16","1.8003543140108","6","","-0.040319479","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","2017","8","7","1.3909015946369","7","0.36301235237716","0.173865593","-0.067287121","0.11339388082884","0.21145452257136","0.29648730260391","0.30506157974159","0.38066556208687","","","","0.1600531312231","0.16891200731272","0.079563373393788","0.018449070220829","","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","2020","10","17","1.8277011807036","7","","","","0.048074659926634","-0.030650969378047","-0.18058506225883","-0.37400866453706","-0.64115144156251","","","","","","","","","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","1987","5","6","1.9673052555663","6","0.558429561521","-0.126803046","","","","","","","","","","","","","","0.174944787","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","2016","11","13","1.5254281085466","1","","","","-0.35241474461938","-0.20976028490158","-0.12686391680358","-0.43055542535017","-0.074224137251471","","","","","","","","","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","1997","7","8","1.6202666402831","4","-0.0037761916634618","0.18710496","","","","","","","","","","","","","","0.075386187","","","","","","","","","","","","","",""
"33.88953","-118.49033","87","33","2003","7","22","1.3407656957301","5","","","","","","","","","","","","","","","","-0.484801854","","","","","","","","","","","","","",""
"33.89","-118.49","87","33","1987","5","6","1.9673052555663","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.8180735630466","0.13985499216225"
"33.89166667","-118.49","87","33","2003","7","22","1.3407656957301","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24692531439436"
"33.89166667","-118.4883333","87","33","2017","8","7","1.3909015946369","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7723733106605","0.3465795433155"
"34","-121.25","80","62","2016","4","16","1.2674789259454","9","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2249277731291","-0.32293323943234","",""
"34","-123","77","81","2016","4","14","2.0366141637833","10","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0016405012473","","",""
"34","-121.5","80","65","2016","4","15","1.1373729913658","8","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4296872946251","-0.29355187335365","",""
"34","-123","77","81","2014","7","18","1.6499071802654","2","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24804986311558","","",""
"34","-119","85","38","2015","4","15","1.5693766897923","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.21285450108931","1.5485560708981","",""
"34","-120.25","83","51","2015","4","19","2.1138557593686","11","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1416698488123","-0.91452072866708","",""
"34","-119.5","84","43","2015","4","14","1.6278473338789","4","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.16012331595455","-1.99121694395","",""
"34","-119.25","85","40","2015","4","15","1.7083096100152","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.11444042003676","-1.8453095569572","",""
"34","-121","81","60","1998","3","25","1.3617720777631","4","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91742937146066","-0.4381891567956","",""
"34","-120.5","82","54","1998","5","2","1.5403700100059","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6180080560326","-1.012663063774","",""
"34","-120.75","81","57","1998","3","25","1.4816464826523","4","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2371311485245","-0.78234418571483","",""
"34","-120.5","82","54","1998","3","25","1.604866066541","5","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7005666061548","2.2963182067811","",""
"34.05491","-122.94109","77","80","1996","2","13","1.6332431222894","2","0.21602933431706","-0.040123487","","","","","","","","","","","","","","0.487281794","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2014","11","20","1.6617182931042","7","","","","","","","","","","","","","","","","0.4117918","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2014","7","17","1.2703894305997","2","","","","","","","","","","","","","","","","1.084230211","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2014","7","18","1.7320911420748","3","-0.86334411323218","0.071703818","","","","","","","","","","0.087459082823758","0.51772965563246","0.21012218652906","0.11450319926233","","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2014","11","21","1.7028037005092","8","0.14278200324415","-0.078443257","","","","","","","","","","0.09137091097702","-0.23996859595285","-0.10199978139586","-0.42794598193832","","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2020","10","21","1.6221301443094","6","","-0.136297685","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2019","11","17","1.5917638219212","2","-0.46068572885021","0.196936795","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2016","4","14","1.7843827174483","6","","","","","","","","","","","","-0.16137925303899","-0.039545448869707","-0.21326418951544","-0.31877464652379","","","","","","","","","","","","","","",""
"34.05491","-122.94109","77","80","2016","4","13","1.62398633873","5","0.85591066615462","-0.05205524","","","","","","","","","","","","","","0.233888816","","","","","","","","","","","","","",""
"34.055","-122.94","77","80","2016","4","13","1.62398633873","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.564549382821","0.85705251024577"
"34.15","-121.1483","80","60","1996","2","11","1.498452049862","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.83311391554069"
"34.15","-121.15","80","60","1996","2","11","1.498452049862","1","","","","","","","","","","","","","","","","0.044188941","","","","","","","","","","","","","",""
"34.15","-121.15","80","60","1996","2","12","1.5371212615507","2","0.66542653745223","-0.160879427","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.15","-121.1483333","80","60","2011","10","29","1.5743191806313","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.95120353611512"
"34.15","-121.15","80","60","2014","11","19","1.6831640141084","6","0.16556262452305","0.01223483","","-0.19242215598808","-0.14326046815646","0.0086076273492008","0.5447415676642","0.32502170819459","","-0.0544460670255","-0.45758027114948","-0.14370041621557","0.31225676923966","0.2900320082668","-0.013117130662641","0.082837013","-0.18364422789542","0.92637391466722","-0.75251734205248","0.31426790334512","-0.29075711727476","0.015775891483594","0.24558648089036","1.7403016224917","1.6219153807803","0.71288961971378","","","2.6091879395675","1.0399635140627"
"34.15","-121.15","80","60","2011","10","29","1.5743191806313","3","0.31602783242195","-0.303589199","-0.197409926","-0.44174868540383","-0.51830145076436","-0.89126930767333","-0.40419549366594","-1.3059783400467","0.0099114419929312","-0.88181321570535","-0.16388263786911","0.61466616357968","0.22384310593911","0.10911983394249","0.0053844630145852","0.035254753","-1.7827384446568","-1.0479247114818","-0.75251734205248","-1.9206732032539","-1.918711567383","-1.4400585174274","-0.95227851875081","1.5728704774803","1.7113373602319","-1.3155058580721","","","",""
"34.15","-121.15","80","60","1992","7","13","2.3268904797514","2","1.2963877571582","-0.343438873","","","","","","","","","","","","","","-0.330308316","","","","","","","","","","","","","",""
"34.17666667","-119.5083333","83","42","2003","7","26","1.8505615338211","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.8712522788508"
"34.17833","-119.51","83","42","1984","7","16","1.8639598744903","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43183006615857"
"34.17833","-119.5083","83","42","1987","5","10","2.2724243512911","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9032695352085","0.71562790624169"
"34.17833","-119.5083","83","42","2021","5","13","1.7649049335885","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4199845115452","0.80487573632395"
"34.17842","-119.50851","83","42","2021","5","13","1.7649049335885","5","","","","-0.1477827070582","0.0033197202993818","-0.25397478539038","-0.1721634353618","-0.39861298079941","","","","","","","","","","","","","","","","","","","","","",""
"34.17842","-119.50851","83","42","1987","5","10","2.2724243512911","5","0.81256114617517","-0.438389054","-0.085685874","","","","","","","","","","","","","0.238562244","","","","","","","","","","","","","",""
"34.17842","-119.50851","83","42","1984","7","16","1.8639598744903","1","0.46573192170134","-0.237457228","","","","","","","","","","","","","","-0.043462788","","","","","","","","","","","","","",""
"34.17842","-119.50851","83","42","2003","7","26","1.8505615338211","8","-0.31347370493809","-0.125154194","","","","","","","0.36021915638909","-0.01133518741188","-0.033920369227119","","","","","-0.072107969","","","","","","","","","","","","","",""
"34.17842","-119.50851","83","42","2014","3","12","1.4534533814176","4","","","","0.74248726344497","0.63761718476625","0.28900342706442","-0.27047009377088","0.53582823338058","","","","","","","","","","","","","","","","","","","","","",""
"34.22333","-119.4117","83","41","1987","5","10","2.0992182038788","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4569760352518","0.76869423948632"
"34.22333","-119.4117","83","41","2021","5","13","1.5625565738325","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.86628010276782","0.31824927611041"
"34.22333333","-119.4116667","83","41","2003","7","26","1.7063330747823","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.6241604870851"
"34.225","-119.4117","83","41","1984","7","16","1.6015408612276","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0236743159423","0.70647450940705"
"34.22509","-119.41124","83","41","1990","4","28","1.5849669296487","8","","-0.055626638","","","","","","","","","","","","","","-0.300809301","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","1984","7","16","1.6015408612276","1","0.31459830176793","-0.304523775","","","","","","","","","","","","","","0.458658333","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","1984","5","29","1.5115814837671","10","0.82890619560708","-0.806183967","","","","","","","","","","","","","","0.005947737","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","1987","5","10","2.0992182038788","6","0.8700613014784","-0.300366113","","","","","","","","","","","","","","-0.429608459","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","2003","7","26","1.7063330747823","9","-0.072725259479082","-0.005109009","","","","","","","","","","","","","","-0.510990508","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","2014","3","13","1.5498153135693","5","","","","0.53792265357349","-0.11499281723951","0.36317732465927","-0.40989525559572","0.03200070825769","","","","","","","","","","","","","","","","","","","","","",""
"34.22509","-119.41124","83","41","2021","5","13","1.5625565738325","5","","","","0.16171217468021","0.1995738070458","0.3334624493026","0.070893499251829","-0.33785766716835","","","","","","","","","","","","","","","","","","","","","",""
"34.25","-122.5","77","74","1997","3","24","1.5537694035917","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.3756834342821","-0.11797400375266","",""
"34.25","-122.5","77","74","1997","3","23","1.7231120216602","5","","","","","","","","","","","","","","","","","","","","","","","","","","","1.206657060937","-0.11797400375266","",""
"34.25","-121.5","79","63","1998","3","25","1.3736518406098","4","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24468720128229","-0.37624311044145","",""
"34.25","-120.75","80","55","1996","4","6","1.7547618000568","2","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0343315501797","-0.73767720028579","",""
"34.25","-121.25","79","60","1998","3","25","1.3701505510239","4","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0465131460118","-0.48407184537833","",""
"34.25","-120.75","80","55","1998","7","21","1.579468643403","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.49048502831725","",""
"34.25","-120","82","47","1998","7","21","1.8671772787005","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.28256131683845","",""
"34.25","-122.25","77","71","1997","3","23","1.4893079247516","5","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86892652564595","","",""
"34.25","-122.5","77","74","2016","4","14","1.6456498224138","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.3756834342821","-0.11797400375266","",""
"34.25","-120.5","81","52","2014","7","21","2.8117200174365","17","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.24663310458317","","",""
"34.25","-122.5","77","74","2014","7","18","1.898642995424","1","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.39879259928476","","",""
"34.25","-120.5","81","52","2015","4","19","2.1740350585498","13","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.35957143058462","-0.18794502456629","",""
"34.26509","-119.32781","83","39","2014","3","13","1.5396449652639","5","","","","0.22241713335647","0.31839446981454","-0.366994839736","0.092160470438544","-0.11547535274244","","","","","","","","","","","","","","","","","","","","","",""
"34.27333","-120.025","82","47","1994","8","16","1.452513974676","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2843453767657","0.78769500977311"
"34.2749","-120.02524","82","47","1994","8","16","1.452513974676","1","0.19605816416754","-0.153966275","-0.162470939","","","","","","","","","","","","","-0.348536575","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","1984","1","10","1.3217822584162","5","0.85892527868407","-0.250174047","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","1987","5","11","1.6113734279037","6","0.046323442342441","-0.293187464","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","1984","7","16","1.544793282344","1","0.44767039420459","-0.232426735","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","1987","5","10","2.5770602815205","5","","","","","","","","","","","","","","","","0.493569371","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2014","11","22","1.7822682824348","19","0.29258210095821","-0.316401466","","-0.25524017303223","-0.20584681735641","-0.3751181439596","-1.1514887421183","0.021396874708983","","-0.42802206803839","-0.41351387264664","0.22527609199214","-0.56097655204579","-0.21131282182135","-0.25801036069682","-0.415288652","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","1998","7","21","1.9329521197453","2","1.1186482136301","-0.110019585","","","","","","","","","","","","","","0.038853252","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2003","7","26","2.1280107459984","3","0.28103916151277","-0.037948344","0.245547354","","","","","","","","","","","","","-0.284078585","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2021","5","13","2.1971870316504","2","","","","0.4096908047448","0.27720403687381","0.057971801161108","0.27819029208122","-0.14660373019463","","-0.16512138193156","0.64597484779047","","","","","","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2015","7","19","2.1638596070602","1","0.6196160292869","0.249544645","","-0.059345138183443","-0.04860760356858","-0.01841974412924","-0.028908073906785","0.37307326195541","","-0.27932094283038","-0.22352716287458","","-0.077277382283255","-0.15149106042967","0.21639327786161","-0.384748747","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2016","4","11","1.681966718","4","0.42431232226631","-0.04597097","0.098125139","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.2749","-120.02524","82","47","2016","4","12","1.5994341176735","5","","","","-0.73794026863629","-0.010167093235282","0.043258491256133","-0.95130106839349","-0.14543154404754","","-0.31462889786788","-0.60591791666145","","-0.092548413271285","0.24862552838467","-0.39283041282149","0.266677958","","","","","","","","","","","","","",""
"34.275","-120.0233333","82","47","1998","7","21","1.9329521197453","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.99254178069765","0.75976595462267"
"34.275","-120.025","82","47","2003","7","26","2.1280107459984","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.99254178069765","-1.3960368247858"
"34.275","-120.0266667","82","47","2014","11","22","1.7822682824348","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6612445317416","0.64401573787244"
"34.275","-120.0233333","82","47","2015","7","19","2.1638596070602","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.294404153946","0.92419540688652"
"34.27667","-120.0283","82","47","2021","5","13","2.1971870316504","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52583684666465"
"34.28333","-120.0333","82","47","1987","5","10","2.5770602815205","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4886878229712","1.0215859816676"
"34.315","-120.8016667","80","55","2014","11","18","1.8174355797823","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54129081308686"
"34.31666667","-120.8016667","80","55","2015","7","22","2.6033347986477","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.738594455753","0.61380546047438"
"34.31667","-120.80245","80","55","2015","7","22","2.6033347986477","6","0.64580934817124","-0.256421019","","-0.38488771997138","-0.1689517695068","-0.47243493111948","-0.92779817357812","-1.1814198057558","-0.35734907932639","-1.0979237128685","-0.20693369758828","0.26932922635685","0.49150731464256","-0.038714289278225","0.27249405856371","-0.316250394","-0.38233692724056","0.45202235828604","0.79317450935548","-0.43907223145444","-0.35101016861819","-0.80363335071956","1.004547135349","-0.58963470692029","-0.89072491292543","1.6958066171108","","","",""
"34.31667","-120.80245","80","55","2015","1","27","2.4383349841435","25","1.1052697996925","-0.078497751","","-0.3568478353268","-0.21698848831289","-0.25545996222082","-1.0086924988803","-0.9559079189882","0.20463323743545","-0.97513651328812","-0.44698598444978","0.66323993349638","0.43888589070911","-0.11176522477587","-0.32008833434759","-0.555762383","-0.13566760058855","0.15321629904684","-0.63337373278095","-0.044338657125208","-0.3270296492089","-0.11014925684192","0.25265322186762","-0.56519273502901","","1.5894410683919","","","",""
"34.31667","-120.80245","80","55","1998","7","21","1.7899778847375","4","0.63510299011998","-0.355628327","","","","","","","","","","","","","","-0.519213799","","","","","","","","","","","","","",""
"34.31667","-120.80245","80","55","2014","11","19","1.8721438296592","16","0.5461628497545","-0.196407312","","-0.55117600246171","-0.4278153630186","-0.32256216796017","-0.88899645546188","-0.30659070584866","","-0.59559474848376","-0.50673804919169","0.15890002866888","0.12706074680145","0.14761041270191","-0.12051939859845","","","","","","","","","","","","","","",""
"34.31667","-120.80245","80","55","2014","11","18","1.8174355797823","15","","","","","","","","","","","","","","","","0.142157674","0.038091569684186","1.0257693297449","1.2024806309752","0.50694875169018","0.055581420866343","0.14339008352162","0.83010856531245","1.364831921232","1.923626220694","1.3498864991094","","","",""
"34.31833333","-120.8033333","80","55","2015","1","27","2.4383349841435","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3882682010986","0.80484979700917"
"34.31833333","-120.805","80","55","1998","7","21","1.7899778847375","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44227464280785"
"34.38824","-122.24608","77","70","2014","11","21","1.856201819078","5","0.41575938201623","-0.087390375","","","","","","","","","","0.39830045152854","-0.12579103826119","-0.10808739248436","-0.34787827170942","-0.190469468","","","","","","","","","","","","","",""
"34.38824","-122.24608","77","70","2016","4","13","1.5363339826573","5","1.1953350626687","-0.312936073","","","","","","","","","","","","","","-0.287489119","","","","","","","","","","","","","",""
"34.38824","-122.24608","77","70","2016","4","14","1.5804273208759","6","","","","","","","","","","","","0.49981631416864","0.0093352141595267","-0.0060770494284377","-0.22122269128308","","","","","","","","","","","","","","",""
"34.38824","-122.24608","77","70","1986","2","19","1.8552995542299","1","1.0699482919842","-0.218989116","","","","","","","","","","","","","","-0.146220058","","","","","","","","","","","","","",""
"34.38833","-122.2467","77","70","1986","2","19","1.8552995542299","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0768919420234"
"34.38833333","-122.2466667","77","70","2016","4","13","1.5363339826573","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.2994822857664","-1.1289041344269"
"34.44833333","-120.5216667","80","51","1998","7","21","2.0242564581907","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.15463807460167"
"34.45","-120.5239","80","51","1998","7","21","2.0242564581907","6","1.0102179927173","0.028415732","","","","","","","","","","","","","","-0.384703223","","","","","","","","","","","","","",""
"34.45","-120.5239","80","51","2016","4","12","1.7284114742658","5","-0.11401608861838","-0.534075787","","","","","","","","","","","","","","0.566453569","2.8183195047454","1.1777496590887","-0.41181305041597","-0.35124987017953","1.9084120065947","0.70543571654493","1.2169360263143","-0.16714107482221","-0.39539311416151","-0.30174915840451","","","",""
"34.45","-120.5233333","80","51","2016","4","12","1.7284114742658","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.58626297845391","1.0005389324219"
"34.45","-120.525","80","51","2014","11","22","1.8713650822691","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00023698116724003","0.69515973299102"
"34.45","-120.5239","80","51","2014","11","22","1.8713650822691","19","-0.69678662564299","-0.355622619","","-0.2031452431415","-0.30488191163268","-0.50272369884458","-0.54148394579754","-0.64003126724657","","-0.51271316218242","-0.33444915784606","0.049586131576774","-0.32560737226999","0.015410672082672","-0.092101940448041","-0.089633521","-0.35592235814263","-0.51765404749032","1.2599562967089","-0.54322728139356","-0.69881580575066","0.20336382374329","-0.33240477708151","","-0.29847911258405","0.38391847054688","","","",""
"34.45","-120.5233333","80","51","2014","7","20","2.805831853432","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5347811272447","0.8793333382406"
"34.45","-120.5239","80","51","2014","7","20","2.805831853432","15","0.96568403850781","0.082423269","","-0.71336480372677","-0.48901302784421","-0.36826980450146","-0.10789376523491","-0.22843686624123","","-0.41808591649026","-0.79064638477972","-0.087410452074459","-0.28737258838423","-0.092570977652191","-0.34894317860862","0.227673037","-0.542801072327","0.85813892198816","0.96261059212824","-0.12773141758128","-0.30208940393517","-0.07207569179485","-0.67461144751952","-0.1614189163724","-0.5776486573178","1.5558430829033","","","",""
"34.45","-120.5239","80","51","1987","5","11","1.5093905880314","4","0.073019573598888","-0.284136561","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.45","-120.5233","80","51","1987","5","10","1.6666887854283","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0682437905463"
"34.45","-120.5239","80","51","1987","5","10","1.6666887854283","3","","","","","","","","","","","","","","","","0.047459148","","","","","","","","","","","","","",""
"34.45","-120.5233333","80","51","2015","7","19","2.4988938797541","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.788473475592","0.65423680247813"
"34.45","-120.5239","80","51","2015","7","19","2.4988938797541","3","0.74840445679167","0.139828596","0.191335983","0.16822886291221","0.087608842214778","0.12712225688824","-0.16085430256461","-0.15327220293222","-0.0040313569920494","-0.58223946972599","-0.17924636719761","","0.11574263701102","0.022422809207202","0.13392098714776","-0.181628474","2.2275345631104","-1.7394304541243","1.1822316177795","0.21067264450327","3.2902036404188","0.78202870552565","0.68207051992438","-0.1614189163724","-0.5776486573178","-0.56755510572194","","","",""
"34.46667","-120.48906","80","51","2015","7","19","2.3910524903726","1","","-0.230644514","","0.17731456891485","0.046964806838616","0.13330995581667","-0.55514824553563","-0.061542982040678","","","","","","","","0.167674123","","","","","","","","","","","","","",""
"34.46667","-120.48906","80","51","2016","4","12","1.5760406475988","5","-0.085399160493824","-0.665464555","","","","","","","","","","","","","","-0.161747418","","","","","","","","","","","","","",""
"34.46667","-120.48906","80","51","2014","11","22","1.7990049887403","19","-0.17706918908852","-0.554182962","","-0.22962421831083","-0.18399458072027","-0.23363326498171","-0.49241156180525","-1.0570475265331","","","","","","","","-0.043091186","","","","","","","","","","","","","",""
"34.5","-120.5","80","50","2014","7","20","2.805831853432","15","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2824921438325","","",""
"34.5","-120.75","79","53","2015","4","19","1.6865598822975","3","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4045807678996","-0.17822042073542","",""
"34.5","-120.5","80","50","1998","7","21","2.0242564581907","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.19730648366654","","",""
"34.5","-121.75","77","64","1998","3","25","1.3342315685329","4","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2298203123224","-0.3398630071566","",""
"34.5","-121.75","77","64","2016","4","13","1.6986619009219","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.2298203123224","-0.3398630071566","",""
"34.5","-122","77","67","2016","4","13","1.5363339826573","5","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4775353357997","-0.2556103414641","",""
"34.72","-121.5466667","77","60","1998","7","23","1.2651851993108","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45870028477532"
"34.72158","-121.54828","77","60","1998","7","24","2.1618105926368","2","0.21153870662533","-0.38922253","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","1998","7","23","1.2651851993108","1","","","","","","","","","","","","","","","","-0.327556941","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2015","7","20","2.8931402478164","15","0.47824961992451","0.625778197","","","","","","","","","","","0.19538162628169","0.23966214265197","0.15567700040446","0.044677667","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2018","2","9","1.3937144774111","6","","","","","","","","","","","","","","","","-0.054687014","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2014","7","19","2.8888471935658","13","","","","","","","","","","","","","","","","0.132597528","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2014","7","20","3.2721223745733","14","0.59016652268601","-0.299433363","","","","","","","","","","0.011567892311877","0.47275125645813","0.088394467321322","-0.11382118312599","","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2016","4","13","1.8321761016852","6","","","","","","","","","","","","","","","","0.248811776","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","2016","4","12","2.255142119","5","1.5508164470516","-0.328490757","-0.082263568","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34.72158","-121.54828","77","60","1992","7","15","1.602444081653","4","1.0537385635606","-0.208287896","","","","","","","","","","","","","","-0.275850118","","","","","","","","","","","","","",""
"34.72166667","-121.55","77","60","2015","7","20","2.8931402478164","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1203108758939"
"34.72166667","-121.5483333","77","60","2016","4","13","1.8321761016852","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.5101638089514","0.61595735065126"
"34.72166667","-121.5466667","77","60","2014","7","19","2.8888471935658","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.88783320785135"
"34.72167","-121.5483","77","60","1992","7","15","1.602444081653","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1427091594997"
"34.72333333","-121.5433333","77","60","2018","2","9","1.3937144774111","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0972932334617"
"34.75","-120.75","78","51","2016","4","13","1.262374668386","6","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.37585732595322","-0.49244798889317","",""
"34.88824","-121.19831","77","55","2016","4","12","2.1981066619623","6","1.1472442443244","-0.433979271","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
